Date,Time,Average,Peak
8/09/2015,8:51:43,56.306018,59.506205
8/09/2015,8:51:43,55.773167,58.299383
8/09/2015,8:51:44,55.184008,57.843763
8/09/2015,8:51:44,58.623294,61.177806
8/09/2015,8:51:44,56.348759,57.173979
8/09/2015,8:51:44,58.999115,59.491315
8/09/2015,8:51:44,60.425143,61.274953
8/09/2015,8:51:44,60.764154,61.521628
8/09/2015,8:51:44,61.287361,61.287361
8/09/2015,8:51:44,62.605751,62.605751
8/09/2015,8:51:44,60.497334,64.666436
8/09/2015,8:51:45,61.019443,63.28135
8/09/2015,8:51:45,59.836421,63.610682
8/09/2015,8:51:45,59.866211,64.322581
8/09/2015,8:51:45,59.619365,63.507987
8/09/2015,8:51:45,61.038936,62.552687
8/09/2015,8:51:45,60.413837,61.216498
8/09/2015,8:51:45,62.58091,63.546061
8/09/2015,8:51:45,63.205121,63.286042
8/09/2015,8:51:46,59.004547,63.56423
8/09/2015,8:51:46,61.484745,62.81748
8/09/2015,8:51:46,63.303138,63.30844
8/09/2015,8:51:46,61.978485,62.441223
8/09/2015,8:51:46,62.40739,63.587331
8/09/2015,8:51:46,65.866546,65.898916
8/09/2015,8:51:46,61.232315,64.270324
8/09/2015,8:51:46,63.105031,64.001368
8/09/2015,8:51:46,65.059391,66.855149
8/09/2015,8:51:47,61.262514,64.596388
8/09/2015,8:51:47,61.942248,62.888881
8/09/2015,8:51:47,62.714402,63.370473
8/09/2015,8:51:47,61.989731,66.279325
8/09/2015,8:51:47,62.217101,62.652423
8/09/2015,8:51:47,62.362872,65.278417
8/09/2015,8:51:47,62.704746,63.804463
8/09/2015,8:51:47,60.153993,63.332716
8/09/2015,8:51:48,64.455075,64.757858
8/09/2015,8:51:48,61.38146,64.590668
8/09/2015,8:51:48,63.25275,66.534267
8/09/2015,8:51:48,60.421086,62.223769
8/09/2015,8:51:48,61.675372,62.16099
8/09/2015,8:51:48,62.619108,63.182545
8/09/2015,8:51:48,64.572604,65.154312
8/09/2015,8:51:48,64.153847,68.105699
8/09/2015,8:51:48,66.966413,66.967673
8/09/2015,8:51:49,64.103264,64.529576
8/09/2015,8:51:49,65.541197,66.090739
8/09/2015,8:51:49,62.438363,66.295351
8/09/2015,8:51:49,63.568349,64.4875
8/09/2015,8:51:49,63.824287,64.463969
8/09/2015,8:51:49,67.62518,67.62518
8/09/2015,8:51:49,67.636822,67.859512
8/09/2015,8:51:49,62.2012,65.42716
8/09/2015,8:51:50,61.748108,64.56547
8/09/2015,8:51:50,65.133427,66.611724
8/09/2015,8:51:50,63.407508,65.525252
8/09/2015,8:51:50,63.203331,65.436554
8/09/2015,8:51:50,63.080615,64.563581
8/09/2015,8:51:50,63.167219,63.167219
8/09/2015,8:51:50,64.820246,65.249133
8/09/2015,8:51:50,66.735686,66.735686
8/09/2015,8:51:50,63.370584,64.869606
8/09/2015,8:51:50,63.444063,64.02006
8/09/2015,8:51:51,62.997577,66.334161
8/09/2015,8:51:51,60.886475,67.089657
8/09/2015,8:51:51,61.749594,63.553855
8/09/2015,8:51:51,63.584567,65.267409
8/09/2015,8:51:51,65.926068,65.926832
8/09/2015,8:51:51,64.899745,66.928854
8/09/2015,8:51:51,63.921846,66.9954
8/09/2015,8:51:51,65.308165,68.593768
8/09/2015,8:51:52,65.682027,65.682027
8/09/2015,8:51:52,63.778552,67.369348
8/09/2015,8:51:52,66.786048,67.161015
8/09/2015,8:51:52,68.134126,68.945233
8/09/2015,8:51:52,65.756363,66.136376
8/09/2015,8:51:52,67.155906,68.27051
8/09/2015,8:51:52,64.409621,67.17661
8/09/2015,8:51:52,65.362553,67.004654
8/09/2015,8:51:52,65.42931,65.928696
8/09/2015,8:51:53,66.696157,67.256869
8/09/2015,8:51:53,66.213207,66.21544
8/09/2015,8:51:53,64.353518,66.222553
8/09/2015,8:51:53,63.662243,64.185958
8/09/2015,8:51:53,62.207142,64.710702
8/09/2015,8:51:53,65.752018,65.769745
8/09/2015,8:51:53,67.385294,67.622857
8/09/2015,8:51:53,66.245817,67.489243
8/09/2015,8:51:53,67.169145,68.252488
8/09/2015,8:51:54,65.380385,65.902199
8/09/2015,8:51:54,68.583048,68.583048
8/09/2015,8:51:54,63.855376,64.983015
8/09/2015,8:51:54,65.004995,65.422182
8/09/2015,8:51:54,66.11913,66.11913
8/09/2015,8:51:54,64.805846,65.78753
8/09/2015,8:51:54,63.584343,63.584343
8/09/2015,8:51:54,62.951273,63.076155
8/09/2015,8:51:54,65.048334,65.172264
8/09/2015,8:51:55,66.931596,67.355454
8/09/2015,8:51:55,67.815752,68.126536
8/09/2015,8:51:55,66.485019,67.169037
8/09/2015,8:51:55,64.571264,66.338006
8/09/2015,8:51:55,64.197685,64.611631
8/09/2015,8:51:55,60.301729,62.573674
8/09/2015,8:51:55,60.615204,61.145359
8/09/2015,8:51:55,61.374257,62.789971
8/09/2015,8:51:56,58.317133,61.88368
8/09/2015,8:51:56,63.164986,63.67889
8/09/2015,8:51:56,65.077599,66.324373
8/09/2015,8:51:56,65.973415,66.105749
8/09/2015,8:51:56,62.924356,67.210357
8/09/2015,8:51:56,62.398191,63.090324
8/09/2015,8:51:56,60.808454,64.445069
8/09/2015,8:51:56,64.079443,64.787512
8/09/2015,8:51:56,65.706085,66.482797
8/09/2015,8:51:57,67.933714,68.114948
8/09/2015,8:51:57,65.044164,68.259896
8/09/2015,8:51:57,64.386968,65.507615
8/09/2015,8:51:57,67.681117,67.681117
8/09/2015,8:51:57,65.686055,68.017661
8/09/2015,8:51:57,66.702131,66.832157
8/09/2015,8:51:57,65.439749,65.531851
8/09/2015,8:51:57,62.028416,66.988334
8/09/2015,8:51:58,68.138473,68.490785
8/09/2015,8:51:58,64.315067,66.45367
8/09/2015,8:51:58,62.663399,64.401292
8/09/2015,8:51:58,61.852377,64.081362
8/09/2015,8:51:58,62.830156,63.447346
8/09/2015,8:51:58,62.150839,66.017868
8/09/2015,8:51:58,59.565467,62.759875
8/09/2015,8:51:58,62.332763,62.663616
8/09/2015,8:51:58,63.893781,64.065391
8/09/2015,8:51:59,59.232857,65.10546
8/09/2015,8:51:59,63.656273,63.735242
8/09/2015,8:51:59,61.587765,62.059282
8/09/2015,8:51:59,58.595873,63.132382
8/09/2015,8:51:59,60.033965,60.150543
8/09/2015,8:51:59,60.057298,60.362117
8/09/2015,8:51:59,59.821464,59.948467
8/09/2015,8:51:59,60.930727,62.824295
8/09/2015,8:52:00,61.530926,62.404365
8/09/2015,8:52:00,70.011679,71.645879
8/09/2015,8:52:00,63.363336,64.357124
8/09/2015,8:52:00,61.299783,61.74049
8/09/2015,8:52:00,64.986191,64.990653
8/09/2015,8:52:00,63.339443,65.130684
8/09/2015,8:52:00,64.410391,64.412537
8/09/2015,8:52:00,64.636516,65.251603
8/09/2015,8:52:00,65.717917,65.717917
8/09/2015,8:52:01,65.313106,66.805883
8/09/2015,8:52:01,65.321426,67.278915
8/09/2015,8:52:01,67.413751,67.413751
8/09/2015,8:52:01,65.062952,66.340956
8/09/2015,8:52:01,61.525821,64.113081
8/09/2015,8:52:01,64.550012,66.201757
8/09/2015,8:52:01,64.211015,68.608787
8/09/2015,8:52:01,61.961248,62.271745
8/09/2015,8:52:02,64.821901,65.28983
8/09/2015,8:52:02,63.523036,64.671872
8/09/2015,8:52:02,63.080179,65.857825
8/09/2015,8:52:02,63.97391,63.97391
8/09/2015,8:52:02,59.86578,66.472048
8/09/2015,8:52:02,62.64431,64.858686
8/09/2015,8:52:02,64.908845,65.403761
8/09/2015,8:52:02,68.300557,69.177887
8/09/2015,8:52:02,60.702591,64.940816
8/09/2015,8:52:03,61.394302,63.371286
8/09/2015,8:52:03,64.5395,64.934337
8/09/2015,8:52:03,60.861535,61.726322
8/09/2015,8:52:03,62.108762,63.33512
8/09/2015,8:52:03,62.518685,66.922356
8/09/2015,8:52:03,65.455873,67.203687
8/09/2015,8:52:03,62.147197,63.000706
8/09/2015,8:52:03,65.266458,66.579835
8/09/2015,8:52:04,61.017516,61.683583
8/09/2015,8:52:04,57.309323,64.737436
8/09/2015,8:52:04,63.031212,67.347849
8/09/2015,8:52:04,66.464851,66.464851
8/09/2015,8:52:04,59.438028,62.39943
8/09/2015,8:52:04,56.469024,58.111822
8/09/2015,8:52:04,71.728199,71.793977
8/09/2015,8:52:04,63.446111,68.788024
8/09/2015,8:52:04,58.823937,63.608428
8/09/2015,8:52:05,60.713376,61.698597
8/09/2015,8:52:05,59.752637,61.172895
8/09/2015,8:52:05,59.881228,60.344127
8/09/2015,8:52:05,58.807738,60.807923
8/09/2015,8:52:05,60.591206,61.582047
8/09/2015,8:52:05,60.562555,63.633591
8/09/2015,8:52:05,62.013381,63.850465
8/09/2015,8:52:05,62.216322,62.216322
8/09/2015,8:52:05,61.058199,62.459536
8/09/2015,8:52:06,63.659594,63.842858
8/09/2015,8:52:06,63.140551,64.569936
8/09/2015,8:52:06,63.993745,64.11748
8/09/2015,8:52:06,62.266913,64.384588
8/09/2015,8:52:06,61.923909,63.213287
8/09/2015,8:52:06,64.878163,67.134088
8/09/2015,8:52:06,63.898793,65.040239
8/09/2015,8:52:06,63.584956,63.794472
8/09/2015,8:52:07,62.972894,68.851146
8/09/2015,8:52:07,60.784006,62.701587
8/09/2015,8:52:07,59.172731,62.519848
8/09/2015,8:52:07,61.355705,67.890343
8/09/2015,8:52:07,62.198522,64.831178
8/09/2015,8:52:07,58.550672,59.697642
8/09/2015,8:52:07,61.25191,69.635074
8/09/2015,8:52:07,60.494601,62.673962
8/09/2015,8:52:08,63.613599,63.680683
8/09/2015,8:52:08,66.982225,71.077724
8/09/2015,8:52:08,66.028192,66.690521
8/09/2015,8:52:08,62.884302,62.984679
8/09/2015,8:52:08,63.013394,69.093969
8/09/2015,8:52:08,61.640409,62.598187
8/09/2015,8:52:08,63.335344,63.480187
8/09/2015,8:52:08,60.049715,66.458889
8/09/2015,8:52:08,62.107996,63.418004
8/09/2015,8:52:09,64.182017,65.282432
8/09/2015,8:52:09,61.819565,70.164266
8/09/2015,8:52:09,58.662533,60.352229
8/09/2015,8:52:09,62.288938,62.546821
8/09/2015,8:52:09,64.715363,64.715363
8/09/2015,8:52:09,60.851103,63.228924
8/09/2015,8:52:09,60.569084,60.799511
8/09/2015,8:52:09,58.576616,62.361335
8/09/2015,8:52:09,60.827872,60.827872
8/09/2015,8:52:10,59.892007,59.975882
8/09/2015,8:52:10,58.105555,60.749903
8/09/2015,8:52:10,59.670132,63.784164
8/09/2015,8:52:10,57.234298,62.580603
8/09/2015,8:52:10,58.850189,59.128123
8/09/2015,8:52:10,56.890107,57.880076
8/09/2015,8:52:10,57.830658,58.940743
8/09/2015,8:52:10,55.346104,58.2311
8/09/2015,8:52:11,56.592177,57.767067
8/09/2015,8:52:11,53.640975,57.29512
8/09/2015,8:52:11,55.905065,57.788193
8/09/2015,8:52:11,54.590197,55.738802
8/09/2015,8:52:11,55.115624,55.210411
8/09/2015,8:52:11,56.33661,56.462406
8/09/2015,8:52:11,58.153386,59.154248
8/09/2015,8:52:11,56.408379,57.531384
8/09/2015,8:52:11,57.977889,59.031538
8/09/2015,8:52:12,53.835757,58.097198
8/09/2015,8:52:12,57.892502,60.412846
8/09/2015,8:52:12,58.005873,59.47635
8/09/2015,8:52:12,58.466934,58.566031
8/09/2015,8:52:12,57.944331,65.987322
8/09/2015,8:52:12,59.317435,59.861256
8/09/2015,8:52:12,57.328829,58.078876
8/09/2015,8:52:12,57.129048,57.129048
8/09/2015,8:52:12,54.164498,59.421438
8/09/2015,8:52:13,63.088383,63.088383
8/09/2015,8:52:13,54.04493,54.57145
8/09/2015,8:52:13,51.759976,53.638967
8/09/2015,8:52:13,53.690911,58.899829
8/09/2015,8:52:13,60.281186,62.43342
8/09/2015,8:52:13,56.392263,57.063253
8/09/2015,8:52:13,55.481749,58.711119
8/09/2015,8:52:13,65.463954,66.91141
8/09/2015,8:52:13,55.161489,55.569105
8/09/2015,8:52:14,57.676055,58.572817
8/09/2015,8:52:14,62.746889,62.747573
8/09/2015,8:52:14,56.863239,63.891526
8/09/2015,8:52:14,64.938598,66.263686
8/09/2015,8:52:14,54.854158,57.649723
8/09/2015,8:52:14,57.286802,65.574369
8/09/2015,8:52:14,49.544367,63.633404
8/09/2015,8:52:14,51.869985,59.986477
8/09/2015,8:52:14,60.469267,62.434614
8/09/2015,8:52:15,62.893267,65.004204
8/09/2015,8:52:15,58.789347,63.827818
8/09/2015,8:52:15,57.157327,64.649579
8/09/2015,8:52:15,49.809048,53.64585
8/09/2015,8:52:15,60.108789,60.773062
8/09/2015,8:52:15,70.005209,70.2617
8/09/2015,8:52:15,63.680148,67.935834
8/09/2015,8:52:15,60.108524,61.992012
8/09/2015,8:52:15,64.98617,64.998098
8/09/2015,8:52:16,54.441121,58.581444
8/09/2015,8:52:16,60.068973,60.076662
8/09/2015,8:52:16,56.907886,59.819631
8/09/2015,8:52:16,51.091882,64.852708
8/09/2015,8:52:16,48.890652,52.398291
8/09/2015,8:52:16,69.56028,69.865788
8/09/2015,8:52:16,63.786131,67.602931
8/09/2015,8:52:16,55.684281,61.141736
8/09/2015,8:52:17,50.049902,52.638223
8/09/2015,8:52:17,48.220187,50.71251
8/09/2015,8:52:17,52.425732,52.651928
8/09/2015,8:52:17,44.967586,48.754248
8/09/2015,8:52:17,50.024321,50.758981
8/09/2015,8:52:17,45.417191,48.01917
8/09/2015,8:52:17,46.559437,48.15498
8/09/2015,8:52:17,49.810357,49.812477
8/09/2015,8:52:18,52.092324,52.900702
8/09/2015,8:52:18,50.590175,55.922817
8/09/2015,8:52:18,53.402281,54.070741
8/09/2015,8:52:18,56.106073,56.84482
8/09/2015,8:52:18,51.657421,56.521495
8/09/2015,8:52:18,48.003761,48.003761
8/09/2015,8:52:18,63.696327,65.058456
8/09/2015,8:52:18,62.620237,66.133726
8/09/2015,8:52:18,51.122194,54.799384
8/09/2015,8:52:19,59.839106,65.594737
8/09/2015,8:52:19,62.63262,69.288939
8/09/2015,8:52:19,56.134147,57.307775
8/09/2015,8:52:19,55.757853,58.656621
8/09/2015,8:52:19,63.386938,65.121308
8/09/2015,8:52:19,61.604395,65.380362
8/09/2015,8:52:19,52.694608,63.208019
8/09/2015,8:52:19,56.428031,56.462133
8/09/2015,8:52:20,57.122543,64.184567
8/09/2015,8:52:20,53.288373,60.693241
8/09/2015,8:52:20,64.756812,64.852533
8/09/2015,8:52:20,62.0872,63.126365
8/09/2015,8:52:20,59.596712,68.374356
8/09/2015,8:52:20,52.714236,57.007345
8/09/2015,8:52:20,51.62054,51.62054
8/09/2015,8:52:20,53.204378,57.476806
8/09/2015,8:52:20,61.24506,61.438241
8/09/2015,8:52:21,50.932748,54.611915
8/09/2015,8:52:21,53.217902,55.841799
8/09/2015,8:52:21,57.27696,59.379778
8/09/2015,8:52:21,57.390759,60.707174
8/09/2015,8:52:21,53.81963,58.095026
8/09/2015,8:52:21,50.100038,50.379517
8/09/2015,8:52:21,52.266962,57.931323
8/09/2015,8:52:21,52.279925,61.556894
8/09/2015,8:52:21,49.443009,53.816897
8/09/2015,8:52:22,51.098175,60.048312
8/09/2015,8:52:22,64.251982,64.945524
8/09/2015,8:52:22,59.514238,60.206921
8/09/2015,8:52:22,57.456603,58.277727
8/09/2015,8:52:22,46.872142,50.409014
8/09/2015,8:52:22,46.370501,47.535806
8/09/2015,8:52:22,47.815766,47.988753
8/09/2015,8:52:22,46.018919,54.807233
8/09/2015,8:52:22,65.756157,66.61562
8/09/2015,8:52:23,70.462319,70.626739
8/09/2015,8:52:23,62.893384,68.703826
8/09/2015,8:52:23,52.842466,55.17058
8/09/2015,8:52:23,64.456856,64.662855
8/09/2015,8:52:23,62.674245,68.776414
8/09/2015,8:52:23,73.661874,73.661874
8/09/2015,8:52:23,54.544425,73.277587
8/09/2015,8:52:23,70.818151,72.785438
8/09/2015,8:52:23,55.533124,72.17285
8/09/2015,8:52:24,56.38286,65.01428
8/09/2015,8:52:24,58.028769,58.033853
8/09/2015,8:52:24,61.249034,61.249034
8/09/2015,8:52:24,59.042712,60.401183
8/09/2015,8:52:24,52.783933,59.009162
8/09/2015,8:52:24,56.712223,59.239216
8/09/2015,8:52:24,59.899856,61.383354
8/09/2015,8:52:24,62.898856,71.272237
8/09/2015,8:52:24,53.706388,56.271879
8/09/2015,8:52:25,55.762974,62.415784
8/09/2015,8:52:25,57.811804,57.811804
8/09/2015,8:52:25,59.760175,64.571761
8/09/2015,8:52:25,62.154313,63.404531
8/09/2015,8:52:25,56.081536,56.083815
8/09/2015,8:52:25,58.291041,58.332821
8/09/2015,8:52:25,56.532776,57.822204
8/09/2015,8:52:25,56.203578,66.363799
8/09/2015,8:52:26,58.299157,58.713577
8/09/2015,8:52:26,56.326874,62.094467
8/09/2015,8:52:26,57.511586,58.449228
8/09/2015,8:52:26,56.522483,58.87878
8/09/2015,8:52:26,53.424649,58.224676
8/09/2015,8:52:26,47.453963,53.022104
8/09/2015,8:52:26,56.728334,64.122617
8/09/2015,8:52:26,53.404152,58.393312
8/09/2015,8:52:26,51.205293,51.205293
8/09/2015,8:52:27,55.957478,56.074715
8/09/2015,8:52:27,52.643232,57.462182
8/09/2015,8:52:27,57.140994,57.140994
8/09/2015,8:52:27,51.935134,54.131048
8/09/2015,8:52:27,53.657306,54.744233
8/09/2015,8:52:27,47.460192,50.295857
8/09/2015,8:52:27,46.619794,47.842223
8/09/2015,8:52:27,45.447974,46.241756
8/09/2015,8:52:27,46.85246,49.940595
8/09/2015,8:52:28,54.942335,62.689799
8/09/2015,8:52:28,58.663501,58.870283
8/09/2015,8:52:28,59.022165,59.648054
8/09/2015,8:52:28,59.07479,60.271859
8/09/2015,8:52:28,52.690302,56.895633
8/09/2015,8:52:28,53.813953,54.213659
8/09/2015,8:52:28,65.625104,65.640081
8/09/2015,8:52:28,62.112036,69.048926
8/09/2015,8:52:29,55.127542,62.471102
8/09/2015,8:52:29,55.463891,58.274979
8/09/2015,8:52:29,57.728158,59.975826
8/09/2015,8:52:29,52.304439,55.660671
8/09/2015,8:52:29,49.117965,51.750049
8/09/2015,8:52:29,54.001859,54.332874
8/09/2015,8:52:29,49.230226,52.839529
8/09/2015,8:52:29,55.778017,56.285992
8/09/2015,8:52:30,53.602742,56.687088
8/09/2015,8:52:30,54.833535,57.527037
8/09/2015,8:52:30,57.598581,58.933223
8/09/2015,8:52:30,57.173441,60.330026
8/09/2015,8:52:30,52.811734,55.366053
8/09/2015,8:52:30,55.82604,60.165391
8/09/2015,8:52:30,63.123063,63.231893
8/09/2015,8:52:30,52.188306,57.668872
8/09/2015,8:52:30,51.841439,53.312576
8/09/2015,8:52:31,54.502324,54.947046
8/09/2015,8:52:31,53.638303,54.82256
8/09/2015,8:52:31,51.575823,59.375138
8/09/2015,8:52:31,55.485231,62.281319
8/09/2015,8:52:31,58.18796,58.779128
8/09/2015,8:52:31,56.106717,61.222268
8/09/2015,8:52:31,58.870469,58.992662
8/09/2015,8:52:31,51.433,58.771762
8/09/2015,8:52:32,66.049046,66.049046
8/09/2015,8:52:32,55.350322,66.983766
8/09/2015,8:52:32,62.821002,62.999323
8/09/2015,8:52:32,56.580054,56.580054
8/09/2015,8:52:32,55.344267,68.946732
8/09/2015,8:52:32,56.534932,65.540342
8/09/2015,8:52:32,56.365471,57.253733
8/09/2015,8:52:32,51.739736,60.617814
8/09/2015,8:52:32,58.587723,58.587723
8/09/2015,8:52:33,52.71263,63.1623
8/09/2015,8:52:33,53.401379,57.837158
8/09/2015,8:52:33,56.23199,56.395889
8/09/2015,8:52:33,59.013446,59.013446
8/09/2015,8:52:33,63.484955,63.564619
8/09/2015,8:52:33,56.72648,69.747077
8/09/2015,8:52:33,57.846822,60.471645
8/09/2015,8:52:33,64.216338,64.91341
8/09/2015,8:52:33,57.094479,68.804976
8/09/2015,8:52:34,63.161584,71.290226
8/09/2015,8:52:34,72.608115,75.727665
8/09/2015,8:52:34,68.838693,69.483732
8/09/2015,8:52:34,63.172614,66.850043
8/09/2015,8:52:34,63.731016,66.440682
8/09/2015,8:52:34,63.950198,64.499362
8/09/2015,8:52:34,60.31577,67.663388
8/09/2015,8:52:34,58.423272,64.222011
8/09/2015,8:52:34,65.447427,65.591514
8/09/2015,8:52:35,63.181088,66.451957
8/09/2015,8:52:35,54.273819,60.568956
8/09/2015,8:52:35,62.291327,64.24452
8/09/2015,8:52:35,61.163,61.356586
8/09/2015,8:52:35,54.999849,60.998694
8/09/2015,8:52:35,48.698164,64.054362
8/09/2015,8:52:35,56.469248,57.221669
8/09/2015,8:52:35,55.66089,64.242154
8/09/2015,8:52:35,55.039932,56.138714
8/09/2015,8:52:36,57.753338,65.176982
8/09/2015,8:52:36,58.143157,58.213407
8/09/2015,8:52:36,57.679841,59.395957
8/09/2015,8:52:36,52.444908,53.601588
8/09/2015,8:52:36,53.571685,55.427123
8/09/2015,8:52:36,63.329467,64.242139
8/09/2015,8:52:36,60.324203,60.865968
8/09/2015,8:52:36,50.671359,61.598035
8/09/2015,8:52:37,53.801302,56.92843
8/09/2015,8:52:37,57.876037,65.181437
8/09/2015,8:52:37,58.674531,58.766046
8/09/2015,8:52:37,51.291052,54.417438
8/09/2015,8:52:37,54.425441,54.425441
8/09/2015,8:52:37,56.7341,69.505196
8/09/2015,8:52:37,59.385228,59.385228
8/09/2015,8:52:37,54.157573,58.891731
8/09/2015,8:52:37,53.7719,57.142097
8/09/2015,8:52:38,64.203427,64.644476
8/09/2015,8:52:38,55.746004,65.769617
8/09/2015,8:52:38,58.827475,59.834325
8/09/2015,8:52:38,53.67062,57.09812
8/09/2015,8:52:38,51.212435,57.44982
8/09/2015,8:52:38,53.654621,55.177736
8/09/2015,8:52:38,57.114842,57.592705
8/09/2015,8:52:38,50.336775,55.729146
8/09/2015,8:52:38,64.144084,64.144084
8/09/2015,8:52:39,50.801746,63.465182
8/09/2015,8:52:39,58.196146,58.209988
8/09/2015,8:52:39,53.517034,55.637646
8/09/2015,8:52:39,49.452622,61.887595
8/09/2015,8:52:39,59.425282,60.833272
8/09/2015,8:52:39,56.55732,56.55732
8/09/2015,8:52:39,52.620952,61.689513
8/09/2015,8:52:39,57.767153,58.007726
8/09/2015,8:52:39,54.925769,61.101214
8/09/2015,8:52:40,53.73891,54.595115
8/09/2015,8:52:40,67.21327,67.21327
8/09/2015,8:52:40,63.138207,63.417803
8/09/2015,8:52:40,64.065997,65.494857
8/09/2015,8:52:40,53.001483,59.078901
8/09/2015,8:52:40,54.123618,57.146572
8/09/2015,8:52:40,56.047058,56.047058
8/09/2015,8:52:40,53.992803,62.292562
8/09/2015,8:52:40,58.101208,59.815316
8/09/2015,8:52:41,55.978883,56.342003
8/09/2015,8:52:41,60.036803,67.280197
8/09/2015,8:52:41,64.211829,65.428594
8/09/2015,8:52:41,53.508023,57.440373
8/09/2015,8:52:41,56.514136,57.703814
8/09/2015,8:52:41,62.507677,64.358933
8/09/2015,8:52:41,60.961213,60.961213
8/09/2015,8:52:41,52.27094,57.726641
8/09/2015,8:52:41,54.350771,61.432381
8/09/2015,8:52:42,64.449525,64.581316
8/09/2015,8:52:42,60.276448,67.947029
8/09/2015,8:52:42,59.536799,63.946135
8/09/2015,8:52:42,52.174726,58.036435
8/09/2015,8:52:42,61.629682,64.386973
8/09/2015,8:52:42,61.35133,61.956329
8/09/2015,8:52:42,51.655793,54.574496
8/09/2015,8:52:42,53.430705,59.268391
8/09/2015,8:52:42,52.535867,56.198639
8/09/2015,8:52:43,53.658049,61.28253
8/09/2015,8:52:43,56.760869,58.486157
8/09/2015,8:52:43,55.896845,58.104744
8/09/2015,8:52:43,65.270352,68.959487
8/09/2015,8:52:43,52.409993,55.354132
8/09/2015,8:52:43,56.385622,62.151627
8/09/2015,8:52:43,54.939464,64.498752
8/09/2015,8:52:43,73.59545,73.74227
8/09/2015,8:52:44,60.461776,65.036249
8/09/2015,8:52:44,54.540707,65.424303
8/09/2015,8:52:44,52.86147,57.650974
8/09/2015,8:52:44,54.928304,63.756736
8/09/2015,8:52:44,56.44796,59.508328
8/09/2015,8:52:44,59.84322,59.84322
8/09/2015,8:52:44,55.45128,61.968423
8/09/2015,8:52:44,63.600141,63.660395
8/09/2015,8:52:44,60.422854,61.938733
8/09/2015,8:52:45,52.317762,63.483819
8/09/2015,8:52:45,58.693933,59.15072
8/09/2015,8:52:45,68.227719,68.227719
8/09/2015,8:52:45,68.066609,70.531829
8/09/2015,8:52:45,57.620018,58.635267
8/09/2015,8:52:45,56.942908,70.273389
8/09/2015,8:52:45,68.944834,69.021541
8/09/2015,8:52:45,66.578993,66.929827
8/09/2015,8:52:46,59.948505,67.883599
8/09/2015,8:52:46,56.667103,62.01812
8/09/2015,8:52:46,59.638102,64.917666
8/09/2015,8:52:46,61.727916,68.608976
8/09/2015,8:52:46,61.084134,62.14641
8/09/2015,8:52:46,60.096441,66.695273
8/09/2015,8:52:46,59.526575,60.114939
8/09/2015,8:52:46,64.343484,66.193067
8/09/2015,8:52:46,59.545585,60.245895
8/09/2015,8:52:47,56.697592,58.579522
8/09/2015,8:52:47,59.322324,60.659956
8/09/2015,8:52:47,57.792618,61.101484
8/09/2015,8:52:47,60.728113,67.048177
8/09/2015,8:52:47,61.764636,63.969761
8/09/2015,8:52:47,56.387093,58.82386
8/09/2015,8:52:47,60.20521,70.404784
